dteday,yr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,is_summer,is_fall,is_winter,mnth_cos,mnth_sin,weekday_cos,weekday_sin
2011-06-16,0,0,1,2,25.761653000000003,29.767300000000002,68.8333,13.833556999999999,3767,1,0,0,-1.0,-1.0,-0.2225209339563146,-0.2225209339563146
2011-06-17,0,0,1,1,26.615847000000002,30.01915,73.5833,9.582942999999998,4844,1,0,0,-1.0,-1.0,0.6234898018587334,0.6234898018587334
2011-06-18,0,0,0,1,28.563347,32.197700000000005,67.0417,8.000336,5119,1,0,0,-1.0,-1.0,1.0,1.0
2011-06-19,0,0,0,2,28.665847,32.292300000000004,66.6667,6.834,4744,1,0,0,-1.0,-1.0,0.6234898018587336,0.6234898018587336
2011-06-20,0,0,1,2,26.035,29.767300000000002,74.625,10.416825,4010,1,0,0,-1.0,-1.0,-0.22252093395631434,-0.22252093395631434
2011-06-21,0,0,1,2,27.914153000000002,31.8823,77.0417,11.458675000000001,4835,0,1,0,-1.0,-1.0,-0.900968867902419,-0.900968867902419
2011-06-22,0,0,1,1,30.066653000000002,34.69145,70.75,11.541554,4507,0,1,0,-1.0,-1.0,-0.9009688679024191,-0.9009688679024191
2011-06-23,0,0,1,2,29.861653,34.69165,70.3333,15.999868,4790,0,1,0,-1.0,-1.0,-0.2225209339563146,-0.2225209339563146
2011-06-24,0,0,1,1,29.690847,32.82915,57.3333,14.875675,4991,0,1,0,-1.0,-1.0,0.6234898018587334,0.6234898018587334
2011-06-25,0,0,0,1,28.494999999999997,32.16565,48.3333,14.041257,5202,0,1,0,-1.0,-1.0,1.0,1.0
2011-06-26,0,0,0,1,27.880000000000003,31.88145,51.3333,6.3337311,5305,0,1,0,-1.0,-1.0,0.6234898018587336,0.6234898018587336
2011-06-27,0,0,1,2,27.982499999999998,31.8502,65.8333,7.2083960000000005,4708,0,1,0,-1.0,-1.0,-0.22252093395631434,-0.22252093395631434
2011-06-28,0,0,1,1,30.510847000000002,34.6279,63.416700000000006,9.666960999999999,4648,0,1,0,-1.0,-1.0,-0.900968867902419,-0.900968867902419
2011-06-29,0,0,1,1,29.861653,32.7344,49.7917,17.542007,5225,0,1,0,-1.0,-1.0,-0.9009688679024191,-0.9009688679024191
2011-06-30,0,0,1,1,28.563347,31.8504,43.416700000000006,12.415904000000001,5515,0,1,0,-1.0,-1.0,-0.2225209339563146,-0.2225209339563146
2011-07-01,0,0,1,1,29.622500000000002,32.6081,39.625,6.874736,5362,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587334,0.6234898018587334
2011-07-02,0,0,0,1,30.271653,33.3654,44.4583,7.709154,5119,0,1,0,-0.8660254037844388,-0.8660254037844388,1.0,1.0
2011-07-03,0,0,0,2,29.383347,33.42875,68.25,15.333486,4649,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587336,0.6234898018587336
2011-07-04,0,1,0,2,29.793346999999997,33.27085,63.7917,5.4591064000000005,6043,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.22252093395631434,-0.22252093395631434
2011-07-05,0,0,1,1,30.613346999999997,34.816900000000004,59.0417,8.459286,4665,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.900968867902419,-0.900968867902419
2011-07-06,0,0,1,1,29.52,34.28165,74.33330000000001,10.042161,4629,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.9009688679024191,-0.9009688679024191
2011-07-07,0,0,1,1,30.75,34.34355,65.125,10.666400000000001,4592,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.2225209339563146,-0.2225209339563146
2011-07-08,0,0,1,2,29.075847,33.524150000000006,75.79169999999999,15.083643,4040,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587334,0.6234898018587334
2011-07-09,0,0,0,1,30.066653000000002,33.2079,60.9167,11.250104,5336,0,1,0,-0.8660254037844388,-0.8660254037844388,1.0,1.0
2011-07-10,0,0,0,1,30.6475,34.50125,57.8333,12.292557,4881,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587336,0.6234898018587336
2011-07-11,0,0,1,1,31.2625,36.4902,63.5833,18.916579,4086,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.22252093395631434,-0.22252093395631434
2011-07-12,0,0,1,1,32.560846999999995,36.96375,55.9167,13.417017999999999,4258,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.900968867902419,-0.900968867902419
2011-07-13,0,0,1,1,30.613346999999997,34.4702,63.1667,9.790911000000001,4342,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.9009688679024191,-0.9009688679024191
2011-07-14,0,0,1,1,27.914153000000002,31.7552,47.625,16.124689,5084,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.2225209339563146,-0.2225209339563146
2011-07-15,0,0,1,1,27.196652999999998,31.21855,59.12500000000001,12.249811,5538,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587334,0.6234898018587334
2011-07-16,0,0,0,1,28.153347,31.91315,58.5,13.958914,5923,0,1,0,-0.8660254037844388,-0.8660254037844388,1.0,1.0
2011-07-17,0,0,0,1,29.485847,33.49165,60.4167,16.417211,5302,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587336,0.6234898018587336
2011-07-18,0,0,1,1,30.613346999999997,35.19625,65.125,14.458867999999999,4458,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.22252093395631434,-0.22252093395631434
2011-07-19,0,0,1,1,31.843347,37.37395,65.0417,8.7502,4541,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.900968867902419,-0.900968867902419
2011-07-20,0,0,1,1,31.501653,37.3425,70.70830000000001,7.625739,4332,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.9009688679024191,-0.9009688679024191
2011-07-21,0,0,1,2,33.415,41.31855,69.125,14.875407,3784,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.2225209339563146,-0.2225209339563146
2011-07-22,0,0,1,1,34.781653,42.0448,58.0417,8.9177,3387,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587334,0.6234898018587334
2011-07-23,0,0,0,1,34.815847,40.214349999999996,50.0,8.791807,3285,0,1,0,-0.8660254037844388,-0.8660254037844388,1.0,1.0
2011-07-24,0,0,0,1,34.03,39.74145,55.0833,11.334456999999999,3606,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587336,0.6234898018587336
2011-07-25,0,0,1,1,30.476653000000002,36.0479,75.7083,6.0841560999999995,3840,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.22252093395631434,-0.22252093395631434
2011-07-26,0,0,1,1,31.638347,34.84895,54.0833,13.417285999999999,4590,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.900968867902419,-0.900968867902419
2011-07-27,0,0,1,1,31.775000000000002,34.53335,40.291700000000006,12.292020999999998,4656,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.9009688679024191,-0.9009688679024191
2011-07-28,0,0,1,1,31.945847,36.995,58.3333,11.958093,4390,0,1,0,-0.8660254037844388,-0.8660254037844388,-0.2225209339563146,-0.2225209339563146
2011-07-29,0,0,1,1,34.371653,39.29835,54.25,11.667245999999999,3846,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587334,0.6234898018587334
2011-07-30,0,0,0,1,32.970847,36.42685,46.5833,11.291979,4475,0,1,0,-0.8660254037844388,-0.8660254037844388,1.0,1.0
2011-07-31,0,0,0,1,33.039153,36.4898,48.0833,11.042470999999999,4302,0,1,0,-0.8660254037844388,-0.8660254037844388,0.6234898018587336,0.6234898018587336
2011-08-01,0,0,1,1,31.638347,35.1646,55.0833,10.500039,4266,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.22252093395631434,-0.22252093395631434
2011-08-02,0,0,1,1,32.116653,35.35355,49.125,13.79195,4845,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.900968867902419,-0.900968867902419
2011-08-03,0,0,1,2,29.998347,33.99685,65.75,9.084061,3574,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.9009688679024191,-0.9009688679024191
2011-08-04,0,0,1,2,29.11,33.2394,75.75,13.20905,4576,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.2225209339563146,-0.2225209339563146
2011-08-05,0,0,1,1,29.144153000000003,32.82835,63.083299999999994,12.374632,4866,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587334,0.6234898018587334
2011-08-06,0,0,0,2,29.383347,33.807700000000004,75.5,15.29275,4294,0,1,0,-0.5000000000000004,-0.5000000000000004,1.0,1.0
2011-08-07,0,0,0,1,30.442500000000003,35.7646,75.29169999999999,13.499629,3785,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587336,0.6234898018587336
2011-08-08,0,0,1,1,31.365000000000002,35.16415,59.2083,12.875725000000001,4326,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.22252093395631434,-0.22252093395631434
2011-08-09,0,0,1,1,31.775000000000002,36.20605,57.04169999999999,10.125107,4602,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.900968867902419,-0.900968867902419
2011-08-10,0,0,1,1,31.433346999999998,34.24915,42.4167,13.417285999999999,4780,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.9009688679024191,-0.9009688679024191
2011-08-11,0,0,1,1,29.4175,32.57605,42.375,11.041332,4792,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.2225209339563146,-0.2225209339563146
2011-08-12,0,0,1,1,29.041653,32.7021,41.5,8.416607,4905,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587334,0.6234898018587334
2011-08-13,0,0,0,2,28.119153,32.2929,72.9583,14.167418,4150,0,1,0,-0.5000000000000004,-0.5000000000000004,1.0,1.0
2011-08-14,0,0,0,2,27.743347,31.219400000000004,81.75,14.916411,3820,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587336,0.6234898018587336
2011-08-15,0,0,1,1,27.299153,30.80835,71.20830000000001,13.999918,4338,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.22252093395631434,-0.22252093395631434
2011-08-16,0,0,1,1,28.734153000000003,32.29185,57.8333,15.834043000000001,4725,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.900968867902419,-0.900968867902419
2011-08-17,0,0,1,1,29.656653,33.33355,57.5417,9.625689,4694,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.9009688679024191,-0.9009688679024191
2011-08-18,0,0,1,1,29.178347000000002,33.1129,65.45830000000001,15.624936,3805,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.2225209339563146,-0.2225209339563146
2011-08-19,0,0,1,2,28.085,31.661050000000003,72.2917,9.333635999999998,4153,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587334,0.6234898018587334
2011-08-20,0,0,0,1,28.5975,32.4498,67.41669999999999,6.999289,5191,0,1,0,-0.5000000000000004,-0.5000000000000004,1.0,1.0
2011-08-21,0,0,0,1,29.144153000000003,33.776250000000005,77.0,16.666518,3873,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587336,0.6234898018587336
2011-08-22,0,0,1,1,28.358347000000002,31.9127,47.0,18.54225,4758,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.22252093395631434,-0.22252093395631434
2011-08-23,0,0,1,1,26.274153,30.303350000000002,45.5417,9.833121,5895,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.900968867902419,-0.900968867902419
2011-08-24,0,0,1,1,27.606652999999998,31.5346,60.5,16.958236,5130,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.9009688679024191,-0.9009688679024191
2011-08-25,0,0,1,2,28.050846999999997,32.2927,77.1667,14.125810999999999,3542,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.2225209339563146,-0.2225209339563146
2011-08-26,0,0,1,1,28.7,32.98665,76.125,5.625487499999999,4661,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587334,0.6234898018587334
2011-08-27,0,0,0,2,27.880000000000003,31.7778,85.0,25.166338999999997,1115,0,1,0,-0.5000000000000004,-0.5000000000000004,1.0,1.0
2011-08-28,0,0,0,1,28.989418999999998,32.397949999999994,56.1765,20.412153,4334,0,1,0,-0.5000000000000004,-0.5000000000000004,0.6234898018587336,0.6234898018587336
2011-08-29,0,0,1,1,26.103347,30.3979,55.45830000000001,10.708275,4634,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.22252093395631434,-0.22252093395631434
2011-08-30,0,0,1,1,26.205847000000002,29.7352,54.833299999999994,8.375536,5204,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.900968867902419,-0.900968867902419
2011-08-31,0,0,1,1,26.923347,30.556050000000003,59.791700000000006,5.5833311,5058,0,1,0,-0.5000000000000004,-0.5000000000000004,-0.9009688679024191,-0.9009688679024191
2011-09-01,0,0,1,1,26.855,30.746050000000004,63.916700000000006,9.500332,5115,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.2225209339563146,-0.2225209339563146
2011-09-02,0,0,1,2,26.376653,30.2404,72.70830000000001,9.375243,4727,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587334,0.6234898018587334
2011-09-03,0,0,0,1,27.435847,31.66065,71.6667,12.416775,4484,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,1.0,1.0
2011-09-04,0,0,0,1,29.075847,33.27145,74.20830000000001,13.833289,4940,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587336,0.6234898018587336
2011-09-05,0,1,0,2,27.606652999999998,31.282300000000003,79.0417,14.250632,3351,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.22252093395631434,-0.22252093395631434
2011-09-06,0,0,1,3,22.14,25.759999999999998,88.6957,23.044181,2710,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.900968867902419,-0.900968867902419
2011-09-07,0,0,1,3,24.565847,27.21145,91.7083,6.500393600000001,1996,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.9009688679024191,-0.9009688679024191
2011-09-08,0,0,1,3,25.990433,27.76805,93.9565,12.914116,1842,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.2225209339563146,-0.2225209339563146
2011-09-09,0,0,1,2,26.650000000000002,28.9473,89.79169999999999,8.333393000000001,3544,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587334,0.6234898018587334
2011-09-10,0,0,0,1,27.060000000000002,30.3981,75.375,10.291736,5345,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,1.0,1.0
2011-09-11,0,0,0,1,26.786653,30.46145,71.375,7.708618,5046,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587336,0.6234898018587336
2011-09-12,0,0,1,1,26.418268,30.106500000000004,69.2174,5.957171000000001,4713,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.22252093395631434,-0.22252093395631434
2011-09-13,0,0,1,1,26.684153,30.1777,71.25,9.500868,4763,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.900968867902419,-0.900968867902419
2011-09-14,0,0,1,1,27.606652999999998,31.345,69.7083,11.2091,4785,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.9009688679024191,-0.9009688679024191
2011-09-15,0,0,1,2,23.677500000000002,27.68355,70.9167,18.166782,3659,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.2225209339563146,-0.2225209339563146
2011-09-16,0,0,1,2,19.235847,23.07375,59.0417,11.000261,4760,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587334,0.6234898018587334
2011-09-17,0,0,0,2,20.158347,23.9256,71.8333,12.708225,4511,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,1.0,1.0
2011-09-18,0,0,0,1,20.807499999999997,24.52685,69.5,11.958361,4274,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587336,0.6234898018587336
2011-09-19,0,0,1,2,22.515846999999997,26.48375,69.0,10.166713999999999,4539,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.22252093395631434,-0.22252093395631434
2011-09-20,0,0,1,2,23.028347,26.610850000000003,88.125,9.041917999999999,3641,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.900968867902419,-0.900968867902419
2011-09-21,0,0,1,2,24.395,27.526650000000004,90.0,6.4590814,4352,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.9009688679024191,-0.9009688679024191
2011-09-22,0,0,1,2,25.761653000000003,27.74815,90.2083,8.584375,4795,0,1,0,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.2225209339563146,-0.2225209339563146
2011-09-23,0,0,1,2,24.975847,26.106249999999996,97.25,5.2505689,2395,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587334,0.6234898018587334
2011-09-24,0,0,0,2,24.873347,28.2206,86.25,5.2516811,5423,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,1.0,1.0
2011-09-25,0,0,0,2,26.000847,28.631849999999996,84.5,3.3754064,5010,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587336,0.6234898018587336
2011-09-26,0,0,1,2,26.615847000000002,29.452099999999998,84.8333,7.4169,4630,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.22252093395631434,-0.22252093395631434
2011-09-27,0,0,1,2,26.103347,28.726249999999997,88.5417,7.917457,4120,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.900968867902419,-0.900968867902419
2011-09-28,0,0,1,2,26.035,28.757899999999996,84.875,9.958143000000002,3907,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.9009688679024191,-0.9009688679024191
2011-09-29,0,0,1,1,25.283347,28.7256,69.91669999999999,11.583161,4839,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,-0.2225209339563146,-0.2225209339563146
2011-09-30,0,0,1,1,23.130847,27.24145,64.75,13.833825,5202,0,0,1,-1.8369701987210297e-16,-1.8369701987210297e-16,0.6234898018587334,0.6234898018587334
2011-10-01,0,0,0,2,16.81,20.64315,75.375,19.583832,2429,0,0,1,0.5000000000000001,0.5000000000000001,1.0,1.0
2011-10-02,0,0,0,2,14.623347,17.26585,79.1667,14.874870999999999,2918,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587336,0.6234898018587336
2011-10-03,0,0,1,2,15.750846999999998,19.6023,76.0833,5.5841686,3570,0,0,1,0.5000000000000001,0.5000000000000001,-0.22252093395631434,-0.22252093395631434
2011-10-04,0,0,1,1,19.850847,23.6429,71.0,13.792218,4456,0,0,1,0.5000000000000001,0.5000000000000001,-0.900968867902419,-0.900968867902419
2011-10-05,0,0,1,1,22.071652999999998,26.3569,64.79169999999999,11.87575,4826,0,0,1,0.5000000000000001,0.5000000000000001,-0.9009688679024191,-0.9009688679024191
2011-10-06,0,0,1,1,20.260847000000002,24.02125,62.083299999999994,9.041917999999999,4765,0,0,1,0.5000000000000001,0.5000000000000001,-0.2225209339563146,-0.2225209339563146
2011-10-07,0,0,1,1,20.944153,25.2202,68.41669999999999,1.5002439,4985,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587334,0.6234898018587334
2011-10-08,0,0,0,1,21.388347,25.6621,70.125,3.0420814,5409,0,0,1,0.5000000000000001,0.5000000000000001,1.0,1.0
2011-10-09,0,0,0,1,22.174153,26.19915,72.75,4.251150000000001,5511,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587336,0.6234898018587336
2011-10-10,0,1,0,1,23.404153,27.14625,73.375,2.8343814,5117,0,0,1,0.5000000000000001,0.5000000000000001,-0.22252093395631434,-0.22252093395631434
2011-10-11,0,0,1,2,23.233347000000002,27.3048,80.875,9.583814,4563,0,0,1,0.5000000000000001,0.5000000000000001,-0.900968867902419,-0.900968867902419
2011-10-12,0,0,1,3,22.276653,25.885849999999998,90.625,16.62605,2416,0,0,1,0.5000000000000001,0.5000000000000001,-0.9009688679024191,-0.9009688679024191
2011-10-13,0,0,1,2,24.155847,27.5902,89.6667,9.499729,2913,0,0,1,0.5000000000000001,0.5000000000000001,-0.2225209339563146,-0.2225209339563146
2011-10-14,0,0,1,2,22.584153,26.48375,71.625,15.000161,3644,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587334,0.6234898018587334
2011-10-15,0,0,0,1,20.773346999999998,24.936249999999998,48.3333,17.291561,5217,0,0,1,0.5000000000000001,0.5000000000000001,1.0,1.0
2011-10-16,0,0,0,1,20.978347,25.1577,48.6667,18.875039,5041,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587336,0.6234898018587336
2011-10-17,0,0,1,1,21.900847,25.53625,57.958299999999994,11.750393,4570,0,0,1,0.5000000000000001,0.5000000000000001,-0.22252093395631434,-0.22252093395631434
2011-10-18,0,0,1,2,21.8325,26.13605,70.1667,7.375829,4748,0,0,1,0.5000000000000001,0.5000000000000001,-0.900968867902419,-0.900968867902419
2011-10-19,0,0,1,3,22.211299,25.6924,89.52170000000001,16.303713,2424,0,0,1,0.5000000000000001,0.5000000000000001,-0.9009688679024191,-0.9009688679024191
2011-10-20,0,0,1,1,19.509153,23.32625,63.625,28.292425,4195,0,0,1,0.5000000000000001,0.5000000000000001,-0.2225209339563146,-0.2225209339563146
2011-10-21,0,0,1,1,17.5275,21.1798,57.4167,14.833532,4304,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587334,0.6234898018587334
2011-10-22,0,0,0,1,17.322499999999998,21.2746,62.916700000000006,6.2086689,4308,0,0,1,0.5000000000000001,0.5000000000000001,1.0,1.0
2011-10-23,0,0,0,1,17.288347,21.11665,74.125,6.6673375,4381,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587336,0.6234898018587336
2011-10-24,0,0,1,1,18.996653,22.85335,77.2083,7.959064,4187,0,0,1,0.5000000000000001,0.5000000000000001,-0.22252093395631434,-0.22252093395631434
2011-10-25,0,0,1,1,19.338347,23.16875,62.291700000000006,11.166086,4687,0,0,1,0.5000000000000001,0.5000000000000001,-0.900968867902419,-0.900968867902419
2011-10-26,0,0,1,2,19.850847,23.6423,72.04169999999999,9.959014,3894,0,0,1,0.5000000000000001,0.5000000000000001,-0.9009688679024191,-0.9009688679024191
2011-10-27,0,0,1,2,19.27,22.8523,81.2917,13.250121,2659,0,0,1,0.5000000000000001,0.5000000000000001,-0.2225209339563146,-0.2225209339563146
2011-10-28,0,0,1,2,13.564153,15.9406,58.58330000000001,15.375093,3747,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587334,0.6234898018587334
2011-10-29,0,0,0,3,10.420846999999998,11.39565,88.25,23.541857,627,0,0,1,0.5000000000000001,0.5000000000000001,1.0,1.0
2011-10-30,0,0,0,1,13.085847,16.06645,62.375,11.833339,3331,0,0,1,0.5000000000000001,0.5000000000000001,0.6234898018587336,0.6234898018587336
2011-10-31,0,0,1,1,13.940000000000001,17.803150000000002,70.3333,7.12545,3669,0,0,1,0.5000000000000001,0.5000000000000001,-0.22252093395631434,-0.22252093395631434
2011-11-01,0,0,1,1,16.434153,19.8544,68.375,9.083257,4068,0,0,1,0.8660254037844384,0.8660254037844384,-0.900968867902419,-0.900968867902419
2011-11-02,0,0,1,1,15.477500000000001,19.50665,71.875,5.5001439,4186,0,0,1,0.8660254037844384,0.8660254037844384,-0.9009688679024191,-0.9009688679024191
2011-11-03,0,0,1,1,16.741653,20.296049999999997,70.20830000000001,9.166739,3974,0,0,1,0.8660254037844384,0.8660254037844384,-0.2225209339563146,-0.2225209339563146
2011-11-04,0,0,1,2,16.536653,20.1696,62.25000000000001,18.209193,4046,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587334,0.6234898018587334
2011-11-05,0,0,0,1,13.393346999999999,16.1927,51.916700000000006,12.667154,3926,0,0,1,0.8660254037844384,0.8660254037844384,1.0,1.0
2011-11-06,0,0,0,1,14.281653,18.117900000000002,73.4583,6.1676314,3649,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587336,0.6234898018587336
2011-11-07,0,0,1,1,16.195,20.04355,75.875,3.834075,4035,0,0,1,0.8660254037844384,0.8660254037844384,-0.22252093395631434,-0.22252093395631434
2011-11-08,0,0,1,1,16.741653,20.6123,72.16669999999999,4.6255125,4205,0,0,1,0.8660254037844384,0.8660254037844384,-0.900968867902419,-0.900968867902419
2011-11-09,0,0,1,1,16.400000000000002,20.453950000000003,75.83330000000001,4.1671186,4109,0,0,1,0.8660254037844384,0.8660254037844384,-0.9009688679024191,-0.9009688679024191
2011-11-10,0,0,1,2,15.58,18.68605,81.3333,12.667489000000002,2933,0,0,1,0.8660254037844384,0.8660254037844384,-0.2225209339563146,-0.2225209339563146
2011-11-11,0,1,0,1,13.290847,15.34085,44.625,21.083225,3368,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587334,0.6234898018587334
2011-11-12,0,0,0,1,14.623347,17.8971,55.2917,14.208154,4067,0,0,1,0.8660254037844384,0.8660254037844384,1.0,1.0
2011-11-13,0,0,0,1,18.074153,21.5275,45.8333,18.875307,3717,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587336,0.6234898018587336
2011-11-14,0,0,1,1,21.73,26.2306,58.7083,20.541932,4486,0,0,1,0.8660254037844384,0.8660254037844384,-0.22252093395631434,-0.22252093395631434
2011-11-15,0,0,1,2,21.73,25.37895,68.875,13.375411,4195,0,0,1,0.8660254037844384,0.8660254037844384,-0.900968867902419,-0.900968867902419
2011-11-16,0,0,1,3,18.723347,22.5994,93.0,9.167543,1817,0,0,1,0.8660254037844384,0.8660254037844384,-0.9009688679024191,-0.9009688679024191
2011-11-17,0,0,1,2,14.008347,16.16105,57.5833,20.459254,3053,0,0,1,0.8660254037844384,0.8660254037844384,-0.2225209339563146,-0.2225209339563146
2011-11-18,0,0,1,1,11.240847,13.63605,41.0,11.291711,3392,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587334,0.6234898018587334
2011-11-19,0,0,0,1,13.495847,16.22415,50.208299999999994,15.041232,3663,0,0,1,0.8660254037844384,0.8660254037844384,1.0,1.0
2011-11-20,0,0,0,2,18.996653,22.8529,68.45830000000001,12.45865,3520,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587336,0.6234898018587336
2011-11-21,0,0,1,3,18.3475,22.2531,91.0,9.249618,2765,0,0,1,0.8660254037844384,0.8660254037844384,-0.22252093395631434,-0.22252093395631434
2011-11-22,0,0,1,3,17.083347,21.0848,96.25,7.959064,1607,0,0,1,0.8660254037844384,0.8660254037844384,-0.900968867902419,-0.900968867902419
2011-11-23,0,0,1,2,18.074153,21.52685,75.79169999999999,22.500275,2566,0,0,1,0.8660254037844384,0.8660254037844384,-0.9009688679024191,-0.9009688679024191
2011-11-24,0,1,0,1,15.306653,18.62355,54.9167,11.209368000000001,1495,0,0,1,0.8660254037844384,0.8660254037844384,-0.2225209339563146,-0.2225209339563146
2011-11-25,0,0,1,1,15.375,19.033549999999998,64.375,6.6260186,2792,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587334,0.6234898018587334
2011-11-26,0,0,0,1,15.409152999999998,19.254350000000002,68.1667,4.5841936,3068,0,0,1,0.8660254037844384,0.8660254037844384,1.0,1.0
2011-11-27,0,0,0,1,18.825847,22.79,69.8333,13.999918,3071,0,0,1,0.8660254037844384,0.8660254037844384,0.6234898018587336,0.6234898018587336
2011-11-28,0,0,1,1,20.642598,24.5061,74.3043,9.522174,3867,0,0,1,0.8660254037844384,0.8660254037844384,-0.22252093395631434,-0.22252093395631434
